family,context,variant,seed,evidence_level,motion_group,prediction_files,prediction_rows,unmatched_predictions_global,references,matched_recall_micro,recall_at_threshold_micro,mean_localization_error_deg_micro,median_localization_error_deg_micro,p90_localization_error_deg_micro,matched_recall_macro_class,recall_at_threshold_macro_class,mean_localization_error_deg_macro_class,prediction_dir,split,source
EINV2,noncausal,E0,2026,archived_single_seed,static,200.0,101612.0,17518.0,64036.0,0.7119745143356861,0.6803829096133425,8.261771630147605,6.075839074526685,13.588779403963864,0.723605055985938,0.6959534868774052,8.147506567487486,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Eval_Pilot_E0_best_seed2026/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E0,2026,archived_single_seed,dynamic,200.0,101612.0,17518.0,53184.0,0.7239395306859205,0.6704836040914561,10.285459423517729,7.05782900844748,17.1018336417187,0.671940076682237,0.6270448996935883,10.266267387502968,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Eval_Pilot_E0_best_seed2026/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E0,2027,completion_three_seed,static,200.0,102506.0,17493.0,64036.0,0.7153476169654569,0.6735586232744082,8.912625196795801,5.942311837665242,14.316158884211427,0.7213204857190094,0.6883353935912132,8.35636290846104,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E0,2027,completion_three_seed,dynamic,200.0,102506.0,17493.0,53184.0,0.7371577918170878,0.6603677797833934,11.607176550924978,7.008672566920269,20.549703118159993,0.6697593866618101,0.6116195141132404,10.521085551111845,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E0,2028,completion_three_seed,static,200.0,102222.0,17586.0,64036.0,0.7155350115559997,0.6818196014741708,8.658078114208706,5.381511417173161,14.29614135485287,0.7290239814123891,0.6995674270111061,8.401956712285202,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E0,2028,completion_three_seed,dynamic,200.0,102222.0,17586.0,53184.0,0.7298435619735258,0.6636582430806257,10.861925960260123,6.700241446118091,19.01912048035649,0.6598148372254428,0.609916092281988,10.114675889510941,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2026,completion_three_seed,static,200.0,99539.0,16404.0,64036.0,0.6997314010868886,0.6631894559310388,8.30549067466058,5.652399686096694,13.614085875351371,0.7033811240408117,0.674504445853328,7.921577300716621,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2026,completion_three_seed,dynamic,200.0,99539.0,16404.0,53184.0,0.7206490673886883,0.6642411251504212,10.02144061203852,6.324266269575543,17.642527417114533,0.6502593932658649,0.6065463735217281,9.68859336929169,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2027,completion_three_seed,static,200.0,102135.0,16883.0,64036.0,0.7230776438253482,0.6829283528015492,9.016744431199458,5.999999999999965,15.030392090011834,0.7353956098171521,0.6998200375397114,8.745692432539027,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2027,completion_three_seed,dynamic,200.0,102135.0,16883.0,53184.0,0.7323443140794224,0.665030836341757,11.386514649175554,6.931716684729419,19.000000000000014,0.6737941806251788,0.6220587361920408,10.590765819600124,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2028,completion_three_seed,static,200.0,103271.0,16471.0,64036.0,0.7406458866887375,0.7052439252920233,8.287966748357597,5.654554720574264,13.336224425159463,0.7435992571254082,0.7151261839608851,7.9757999551012215,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E1,2028,completion_three_seed,dynamic,200.0,103271.0,16471.0,53184.0,0.740297833935018,0.6808062575210589,10.34047198125751,6.321858957849579,17.331779262830135,0.6722789254601031,0.6274396425804655,9.614956323203648,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2026,completion_three_seed,static,200.0,101698.0,17762.0,64036.0,0.7102254981572865,0.6702167530763945,9.67399443202116,7.2756619002192435,15.511639903260853,0.7152658521235958,0.6824898465812216,9.215791778098648,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2026,completion_three_seed,dynamic,200.0,101698.0,17762.0,53184.0,0.7230746089049338,0.6559491576413959,11.793274678707801,8.494911522512444,19.17352124338464,0.6621597721766942,0.6080494889987828,11.433237682034244,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2027,completion_three_seed,static,200.0,99902.0,16843.0,64036.0,0.7052751577237804,0.6694984071459804,8.446666710308143,6.017626427381204,13.692753721201942,0.7155993328985287,0.6843879677183836,8.236536914205809,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2027,completion_three_seed,dynamic,200.0,99902.0,16843.0,53184.0,0.7125451263537906,0.6479580324909747,11.215050024314438,6.9292554867593665,18.57348327325591,0.6580411792091638,0.6077569406569346,10.635285895806652,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2028,completion_three_seed,static,200.0,100573.0,15660.0,64036.0,0.7129895683677931,0.6540852020738335,11.163490133584059,6.881463221246872,17.48378820568784,0.7192291043910195,0.67006143597911,10.40742702572422,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E2,2028,completion_three_seed,dynamic,200.0,100573.0,15660.0,53184.0,0.7381167268351384,0.6476759927797834,13.41453674032778,8.06009530299344,22.59303688110233,0.6758288180868661,0.6019039030753247,12.75622796789801,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2026,completion_three_seed,static,200.0,102462.0,18863.0,64036.0,0.710569054906615,0.6774002123805359,8.352202951819798,6.082662313855276,13.679738541596246,0.7175348958793809,0.6912144216831252,8.104300014235038,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2026,completion_three_seed,dynamic,200.0,102462.0,18863.0,53184.0,0.7163244584837545,0.6616839651022864,10.381940592037099,7.063340569456719,17.19369769905694,0.6701763703676435,0.6257597864602641,10.141822210731455,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2027,completion_three_seed,static,200.0,99540.0,16691.0,64036.0,0.6978106065338248,0.6458710725217065,10.940194258912559,7.000000000000025,16.83269418690953,0.7119653226168838,0.6648268795483185,10.584165852921341,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2027,completion_three_seed,dynamic,200.0,99540.0,16691.0,53184.0,0.7175842358604091,0.6353602587244284,13.49423003836735,8.046189774787836,21.940580052090745,0.6562204325883556,0.5869536152212224,13.233128779439678,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2028,completion_three_seed,static,200.0,99060.0,16224.0,64036.0,0.7046661253045162,0.6492597913673559,11.20036428375872,6.925588234728164,17.438014875967884,0.7099462667028114,0.6631945310909441,10.443935809822666,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
EINV2,noncausal,E3,2028,completion_three_seed,dynamic,200.0,99060.0,16224.0,53184.0,0.7090854392298436,0.6226308664259927,13.20402815017193,8.05943213769681,22.76559197116856,0.6488247661071789,0.5773917017922822,12.307854243297164,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2028_evaluation/submissions,evaluation,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/results/motion_evaluation/motion_stratified_runs.csv
