host,record_type,path,run_id,variant,seed,status,checkpoint,prediction_dir,original_metric_protocol,best_validation_json,evaluation_json,n_logged_rows,last_row_json,minimum_logged_selection_metric,minimum_logged_row_json
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.3996652974288757"", ""F20"": ""0.6892402622445043"", ""LE20"": ""10.725912082798118"", ""LR20"": ""0.7612803702275356"", ""seld20"": ""0.25218326635420635"", ""ER19"": ""0.3341052956615717"", ""F19"": ""0.7628169898720262"", ""LE19"": ""8.753155451245437"", ""LR19"": ""0.7794"", ""seld19"": ""0.21012923679633838"", ""velocity_l2_mae"": ""0.14039542826984647"", ""velocity_cosine"": ""0.605827145330946""}",seld20,"{""epoch"": ""87"", ""ER20"": ""0.3946447588620113"", ""F20"": ""0.6942429387251118"", ""LE20"": ""10.398413760579986"", ""LR20"": ""0.7627720327210987"", ""seld20"": ""0.24884968818808909"", ""ER19"": ""0.3328701559363903"", ""F19"": ""0.7642672109270743"", ""LE19"": ""8.772613750778495"", ""LR19"": ""0.7823166666666667"", ""seld19"": ""0.20875575535063245"", ""velocity_l2_mae"": ""0.13927417286207086"", ""velocity_cosine"": ""0.606085454579199""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.38140879354936863"", ""F20"": ""0.7045806251934384"", ""LE20"": ""10.218500821080971"", ""LR20"": ""0.7745280099040543"", ""seld20"": ""0.23976740186447032"", ""ER19"": ""0.31727651690597497"", ""F19"": ""0.7767983629781205"", ""LE19"": ""8.990118309779247"", ""LR19"": ""0.7842833333333333"", ""seld19"": ""0.20153498057887925"", ""velocity_l2_mae"": ""0.14136419948067996"", ""velocity_cosine"": ""0.5941164184967155""}",seld20,"{""epoch"": ""83"", ""ER20"": ""0.38095238095238093"", ""F20"": ""0.7060365430575899"", ""LE20"": ""9.954708547026826"", ""LR20"": ""0.772029912882584"", ""seld20"": ""0.23954746534614457"", ""ER19"": ""0.3209819360815192"", ""F19"": ""0.7739607843137254"", ""LE19"": ""8.76963894048316"", ""LR19"": ""0.7857666666666666"", ""seld19"": ""0.2024936753592862"", ""velocity_l2_mae"": ""0.1409460848527305"", ""velocity_cosine"": ""0.5913221046800674""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.350883847962977"", ""F20"": ""0.730027976375505"", ""LE20"": ""11.324847695679141"", ""LR20"": ""0.7997357786757848"", ""seld20"": ""0.2210089783608095"", ""ER19"": ""0.2873510188389081"", ""F19"": ""0.8004416229643941"", ""LE19"": ""10.780429078650608"", ""LR19"": ""0.796175"", ""seld19"": ""0.18765641713342102""}",seld20,"{"""": ""0"", ""ER20"": ""0.350883847962977"", ""F20"": ""0.730027976375505"", ""LE20"": ""11.324847695679141"", ""LR20"": ""0.7997357786757848"", ""seld20"": ""0.2210089783608095"", ""ER19"": ""0.2873510188389081"", ""F19"": ""0.8004416229643941"", ""LE19"": ""10.780429078650608"", ""LR19"": ""0.796175"", ""seld19"": ""0.18765641713342102""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.374258329529895"", ""F20"": ""0.7146160962072153"", ""LE20"": ""10.74764366604219"", ""LR20"": ""0.7781375269811902"", ""seld20"": ""0.2353034594548754"", ""ER19"": ""0.31480623745561215"", ""F19"": ""0.7805107316308943"", ""LE19"": ""9.855486757250086"", ""LR19"": ""0.78665"", ""seld19"": ""0.2005995525079157""}",seld20,"{"""": ""0"", ""ER20"": ""0.374258329529895"", ""F20"": ""0.7146160962072153"", ""LE20"": ""10.74764366604219"", ""LR20"": ""0.7781375269811902"", ""seld20"": ""0.2353034594548754"", ""ER19"": ""0.31480623745561215"", ""F19"": ""0.7805107316308943"", ""LE19"": ""9.855486757250086"", ""LR19"": ""0.78665"", ""seld19"": ""0.2005995525079157""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.34724224262195585"", ""F20"": ""0.729910540645663"", ""LE20"": ""10.758323901630632"", ""LR20"": ""0.8017113963438349"", ""seld20"": ""0.21884719293815705"", ""ER19"": ""0.28189158016147636"", ""F19"": ""0.8029866076719472"", ""LE19"": ""9.749384949226046"", ""LR19"": ""0.7903333333333333"", ""seld19"": ""0.18568372221852958""}",seld20,"{"""": ""0"", ""ER20"": ""0.34724224262195585"", ""F20"": ""0.729910540645663"", ""LE20"": ""10.758323901630632"", ""LR20"": ""0.8017113963438349"", ""seld20"": ""0.21884719293815705"", ""ER19"": ""0.28189158016147636"", ""F19"": ""0.8029866076719472"", ""LE19"": ""9.749384949226046"", ""LR19"": ""0.7903333333333333"", ""seld19"": ""0.18568372221852958""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.39175414574775597"", ""F20"": ""0.7012204541943456"", ""LE20"": ""10.295551537815173"", ""LR20"": ""0.7665688243472886"", ""seld20"": ""0.24529059393738487"", ""ER19"": ""0.3342596881272194"", ""F19"": ""0.7678515256369927"", ""LE19"": ""8.915996407738971"", ""LR19"": ""0.77115"", ""seld19"": ""0.21119786896663859""}",seld20,"{"""": ""0"", ""ER20"": ""0.39175414574775597"", ""F20"": ""0.7012204541943456"", ""LE20"": ""10.295551537815173"", ""LR20"": ""0.7665688243472886"", ""seld20"": ""0.24529059393738487"", ""ER19"": ""0.3342596881272194"", ""F19"": ""0.7678515256369927"", ""LE19"": ""8.915996407738971"", ""LR19"": ""0.77115"", ""seld19"": ""0.21119786896663859""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.36522266899324785"", ""F20"": ""0.7116259182959536"", ""LE20"": ""13.107497074186497"", ""LR20"": ""0.8168849846464802"", ""seld20"": ""0.22738279856018476"", ""ER19"": ""0.2696655132641292"", ""F19"": ""0.8187485204766036"", ""LE19"": ""10.923169059180271"", ""LR19"": ""0.79155"", ""seld19"": ""0.1800128163346318""}",seld20,"{"""": ""0"", ""ER20"": ""0.36522266899324785"", ""F20"": ""0.7116259182959536"", ""LE20"": ""13.107497074186497"", ""LR20"": ""0.8168849846464802"", ""seld20"": ""0.22738279856018476"", ""ER19"": ""0.2696655132641292"", ""F19"": ""0.8187485204766036"", ""LE19"": ""10.923169059180271"", ""LR19"": ""0.79155"", ""seld19"": ""0.1800128163346318""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.42735432831279474"", ""F20"": ""0.6638010439054343"", ""LE20"": ""12.744792147556351"", ""LR20"": ""0.76634940128953"", ""seld20"": ""0.267002070984397"", ""ER19"": ""0.33642118264628684"", ""F19"": ""0.7673073917799655"", ""LE19"": ""10.199940264898624"", ""LR19"": ""0.7772833333333333"", ""seld19"": ""0.2121241980844951""}",seld20,"{"""": ""0"", ""ER20"": ""0.42735432831279474"", ""F20"": ""0.6638010439054343"", ""LE20"": ""12.744792147556351"", ""LR20"": ""0.76634940128953"", ""seld20"": ""0.267002070984397"", ""ER19"": ""0.33642118264628684"", ""F19"": ""0.7673073917799655"", ""LE19"": ""10.199940264898624"", ""LR19"": ""0.7772833333333333"", ""seld19"": ""0.2121241980844951""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.3903849079567929"", ""F20"": ""0.7025660666411335"", ""LE20"": ""9.969060449156782"", ""LR20"": ""0.762160091918805"", ""seld20"": ""0.24526060463970914"", ""ER19"": ""0.3362667901806392"", ""F19"": ""0.764682942048202"", ""LE19"": ""8.964166071958568"", ""LR19"": ""0.7822833333333333"", ""seld19"": ""0.209775359355274"", ""jepa_loss_100ms"": ""0.01802375608500331"", ""jepa_loss_300ms"": ""0.031600902689264174"", ""jepa_loss_500ms"": ""0.04165986958058908"", ""target_latent_std_mean"": ""0.7741896768687506"", ""target_latent_std_min"": ""0.2977834157866122"", ""target_latent_cov_offdiag_abs_mean"": ""0.21156376586985248"", ""target_latent_pair_cosine_mean"": ""0.3381055314825065""}",seld20,"{""epoch"": ""60"", ""ER20"": ""0.374258329529895"", ""F20"": ""0.7146160962072153"", ""LE20"": ""10.747581841442734"", ""LR20"": ""0.7781375269811902"", ""seld20"": ""0.23530337358737616"", ""ER19"": ""0.31480623745561215"", ""F19"": ""0.7805107316308943"", ""LE19"": ""9.847139578430152"", ""LR19"": ""0.78665"", ""seld19"": ""0.20058795920399913"", ""jepa_loss_100ms"": ""0.0221501782714845"", ""jepa_loss_300ms"": ""0.03417006752235775"", ""jepa_loss_500ms"": ""0.04182944595417444"", ""target_latent_std_mean"": ""0.7698566016038955"", ""target_latent_std_min"": ""0.24871422309231092"", ""target_latent_cov_offdiag_abs_mean"": ""0.22083999337016025"", ""target_latent_pair_cosine_mean"": ""0.3289510622181576""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.39175414574775597"", ""F20"": ""0.7012204541943456"", ""LE20"": ""10.29558383168818"", ""LR20"": ""0.7665688243472886"", ""seld20"": ""0.24529063878998625"", ""ER19"": ""0.3342596881272194"", ""F19"": ""0.7678515256369927"", ""LE19"": ""8.907810326155175"", ""LR19"": ""0.77115"", ""seld19"": ""0.21118649940888332"", ""jepa_loss_100ms"": ""0.02508498045635667"", ""jepa_loss_300ms"": ""0.04373325747338698"", ""jepa_loss_500ms"": ""0.05860624840839746"", ""target_latent_std_mean"": ""0.7715546250428726"", ""target_latent_std_min"": ""0.3351973694323195"", ""target_latent_cov_offdiag_abs_mean"": ""0.21205822765115778"", ""target_latent_pair_cosine_mean"": ""0.28261493984176955""}",seld20,"{""epoch"": ""90"", ""ER20"": ""0.39175414574775597"", ""F20"": ""0.7012204541943456"", ""LE20"": ""10.29558383168818"", ""LR20"": ""0.7665688243472886"", ""seld20"": ""0.24529063878998625"", ""ER19"": ""0.3342596881272194"", ""F19"": ""0.7678515256369927"", ""LE19"": ""8.907810326155175"", ""LR19"": ""0.77115"", ""seld19"": ""0.21118649940888332"", ""jepa_loss_100ms"": ""0.02508498045635667"", ""jepa_loss_300ms"": ""0.04373325747338698"", ""jepa_loss_500ms"": ""0.05860624840839746"", ""target_latent_std_mean"": ""0.7715546250428726"", ""target_latent_std_min"": ""0.3351973694323195"", ""target_latent_cov_offdiag_abs_mean"": ""0.21205822765115778"", ""target_latent_pair_cosine_mean"": ""0.28261493984176955""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.43252700441198844"", ""F20"": ""0.6592298288508557"", ""LE20"": ""12.688411706706665"", ""LR20"": ""0.764822738386308"", ""seld20"": ""0.26974140333079877"", ""ER19"": ""0.33796510730276363"", ""F19"": ""0.7661428349152015"", ""LE19"": ""10.239316882670803"", ""LR19"": ""0.7783333333333333"", ""seld19"": ""0.21259350821171108"", ""jepa_loss_100ms"": ""0.023058778016847817"", ""jepa_loss_300ms"": ""0.04237079723401273"", ""jepa_loss_500ms"": ""0.052031084617718736"", ""target_latent_std_mean"": ""0.5777340622969594"", ""target_latent_std_min"": ""0.18876338090073344"", ""target_latent_cov_offdiag_abs_mean"": ""0.1386043945753898"", ""target_latent_pair_cosine_mean"": ""0.45756031099909633""}",seld20,"{""epoch"": ""85"", ""ER20"": ""0.42735432831279474"", ""F20"": ""0.6638519996929453"", ""LE20"": ""12.744784630598787"", ""LR20"": ""0.7664082290627158"", ""seld20"": ""0.26697461465400396"", ""ER19"": ""0.33642118264628684"", ""F19"": ""0.76736735172306"", ""LE19"": ""10.192291108745641"", ""LR19"": ""0.7772666666666667"", ""seld19"": ""0.21210275093739786"", ""jepa_loss_100ms"": ""0.023464249590649567"", ""jepa_loss_300ms"": ""0.04307149497276925"", ""jepa_loss_500ms"": ""0.05302631283337449"", ""target_latent_std_mean"": ""0.5855583817046652"", ""target_latent_std_min"": ""0.18705428804443527"", ""target_latent_cov_offdiag_abs_mean"": ""0.1417452538603155"", ""target_latent_pair_cosine_mean"": ""0.4452162730165562""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.3487595781807147"", ""F20"": ""0.7358076078159324"", ""LE20"": ""10.024848313847425"", ""LR20"": ""0.7945427217019307"", ""seld20"": ""0.2185257126016121"", ""ER19"": ""0.2954248366013072"", ""F19"": ""0.79558357151247"", ""LE19"": ""9.789120464228828"", ""LR19"": ""0.7949416666666667"", ""seld19"": ""0.1898209002503049""}",seld20,"{"""": ""0"", ""ER20"": ""0.3487595781807147"", ""F20"": ""0.7358076078159324"", ""LE20"": ""10.024848313847425"", ""LR20"": ""0.7945427217019307"", ""seld20"": ""0.2185257126016121"", ""ER19"": ""0.2954248366013072"", ""F19"": ""0.79558357151247"", ""LE19"": ""9.789120464228828"", ""LR19"": ""0.7949416666666667"", ""seld19"": ""0.1898209002503049""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.4045336984634109"", ""F20"": ""0.6956854931412367"", ""LE20"": ""9.053574229258782"", ""LR20"": ""0.7461108130891256"", ""seld20"": ""0.2532587567100104"", ""ER19"": ""0.3557202408522464"", ""F19"": ""0.7480130902290789"", ""LE19"": ""8.727087543117703"", ""LR19"": ""0.7799833333333334"", ""seld19"": ""0.21905190924345533""}",seld20,"{"""": ""0"", ""ER20"": ""0.4045336984634109"", ""F20"": ""0.6956854931412367"", ""LE20"": ""9.053574229258782"", ""LR20"": ""0.7461108130891256"", ""seld20"": ""0.2532587567100104"", ""ER19"": ""0.3557202408522464"", ""F19"": ""0.7480130902290789"", ""LE19"": ""8.727087543117703"", ""LR19"": ""0.7799833333333334"", ""seld19"": ""0.21905190924345533""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.37129201122828315"", ""F20"": ""0.7057535959974983"", ""LE20"": ""13.105387958956355"", ""LR20"": ""0.8006566604127578"", ""seld20"": ""0.23442236642527947"", ""ER19"": ""0.28665897731641676"", ""F19"": ""0.802588739776066"", ""LE19"": ""10.98809605168301"", ""LR19"": ""0.7853083333333334"", ""seld19"": ""0.18995172056798074""}",seld20,"{"""": ""0"", ""ER20"": ""0.37129201122828315"", ""F20"": ""0.7057535959974983"", ""LE20"": ""13.105387958956355"", ""LR20"": ""0.8006566604127578"", ""seld20"": ""0.23442236642527947"", ""ER19"": ""0.28665897731641676"", ""F19"": ""0.802588739776066"", ""LE19"": ""10.98809605168301"", ""LR19"": ""0.7853083333333334"", ""seld19"": ""0.18995172056798074""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.4151833257264567"", ""F20"": ""0.6677976557680444"", ""LE20"": ""12.100454671275864"", ""LR20"": ""0.7629549660703269"", ""seld20"": ""0.26291386301546005"", ""ER19"": ""0.3310174463486182"", ""F19"": ""0.765416601286678"", ""LE19"": ""10.422690280844352"", ""LR19"": ""0.7900666666666667"", ""seld19"": ""0.2083595033222133""}",seld20,"{"""": ""0"", ""ER20"": ""0.4151833257264567"", ""F20"": ""0.6677976557680444"", ""LE20"": ""12.100454671275864"", ""LR20"": ""0.7629549660703269"", ""seld20"": ""0.26291386301546005"", ""ER19"": ""0.3310174463486182"", ""F19"": ""0.765416601286678"", ""LE19"": ""10.422690280844352"", ""LR19"": ""0.7900666666666667"", ""seld19"": ""0.2083595033222133""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2028_evaluation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.37409908201198694"", ""F20"": ""0.7032175630154488"", ""LE20"": ""13.178565838551881"", ""LR20"": ""0.807759321640144"", ""seld20"": ""0.23408411300375392"", ""ER19"": ""0.2822760476739716"", ""F19"": ""0.8088455182183047"", ""LE19"": ""10.950446714656614"", ""LR19"": ""0.7797333333333333"", ""seld19"": ""0.1886332528009398""}",seld20,"{"""": ""0"", ""ER20"": ""0.37409908201198694"", ""F20"": ""0.7032175630154488"", ""LE20"": ""13.178565838551881"", ""LR20"": ""0.807759321640144"", ""seld20"": ""0.23408411300375392"", ""ER19"": ""0.2822760476739716"", ""F19"": ""0.8088455182183047"", ""LE19"": ""10.950446714656614"", ""LR19"": ""0.7797333333333333"", ""seld19"": ""0.1886332528009398""}"
rabbit02,evaluation_table,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2028_validation/results.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,1,"{"""": ""0"", ""ER20"": ""0.4253765403925148"", ""F20"": ""0.6605816831683168"", ""LE20"": ""12.21042615151832"", ""LR20"": ""0.7620668316831682"", ""seld20"": ""0.26764093159569957"", ""ER19"": ""0.33580361278369614"", ""F19"": ""0.76413163281373"", ""LE19"": ""10.077289763922057"", ""LR19"": ""0.7775666666666666"", ""seld19"": ""0.21252256410904996""}",seld20,"{"""": ""0"", ""ER20"": ""0.4253765403925148"", ""F20"": ""0.6605816831683168"", ""LE20"": ""12.21042615151832"", ""LR20"": ""0.7620668316831682"", ""seld20"": ""0.26764093159569957"", ""ER19"": ""0.33580361278369614"", ""F19"": ""0.76413163281373"", ""LE19"": ""10.077289763922057"", ""LR19"": ""0.7775666666666666"", ""seld19"": ""0.21252256410904996""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.41016278715959226"", ""F20"": ""0.6938650306748465"", ""LE20"": ""9.226037663251569"", ""LR20"": ""0.745245398773006"", ""seld20"": ""0.2555770306268954"", ""ER19"": ""0.3603520148216767"", ""F19"": ""0.7475803933812051"", ""LE19"": ""8.733765154911543"", ""LR19"": ""0.7770166666666667"", ""seld19"": ""0.22106896807527285"", ""velocity_l2_mae"": ""0.13952610038243723"", ""velocity_cosine"": ""0.6152062652009213"", ""jepa_loss_100ms"": ""0.017224623182629968"", ""jepa_loss_300ms"": ""0.0286816012887086"", ""jepa_loss_500ms"": ""0.03772054011239968"", ""target_latent_std_mean"": ""0.7704216852838219"", ""target_latent_std_min"": ""0.35589362230530003"", ""target_latent_cov_offdiag_abs_mean"": ""0.2104678214968223"", ""target_latent_pair_cosine_mean"": ""0.38418081683762373""}",seld20,"{""epoch"": ""88"", ""ER20"": ""0.4045336984634109"", ""F20"": ""0.6956854931412367"", ""LE20"": ""9.053560331204116"", ""LR20"": ""0.7461108130891256"", ""seld20"": ""0.25325873740715676"", ""ER19"": ""0.3557202408522464"", ""F19"": ""0.7480130902290789"", ""LE19"": ""8.719885605852724"", ""LR19"": ""0.78"", ""seld19"": ""0.21903773988614286"", ""velocity_l2_mae"": ""0.13829996307304368"", ""velocity_cosine"": ""0.617965399304701"", ""jepa_loss_100ms"": ""0.01757093251960233"", ""jepa_loss_300ms"": ""0.029570452997738375"", ""jepa_loss_500ms"": ""0.03848461073605304"", ""target_latent_std_mean"": ""0.7744153716403205"", ""target_latent_std_min"": ""0.35926294210259535"", ""target_latent_cov_offdiag_abs_mean"": ""0.2109758586003812"", ""target_latent_pair_cosine_mean"": ""0.3779353385170811""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2027/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.42081241442263806"", ""F20"": ""0.663062514277012"", ""LE20"": ""12.113768648740168"", ""LR20"": ""0.7612883575725271"", ""seld20"": ""0.2659400643220805"", ""ER19"": ""0.3362667901806392"", ""F19"": ""0.7643598080198172"", ""LE19"": ""10.061078755018908"", ""LR19"": ""0.7882"", ""seld19"": ""0.20990046603328733"", ""velocity_l2_mae"": ""0.14603719443788882"", ""velocity_cosine"": ""0.5854184130615617"", ""jepa_loss_100ms"": ""0.025132717435902105"", ""jepa_loss_300ms"": ""0.04783297278621095"", ""jepa_loss_500ms"": ""0.058119729844892914"", ""target_latent_std_mean"": ""0.6225997545531345"", ""target_latent_std_min"": ""0.19797297154528964"", ""target_latent_cov_offdiag_abs_mean"": ""0.16195711827668613"", ""target_latent_pair_cosine_mean"": ""0.4216909919293446""}",seld20,"{""epoch"": ""68"", ""ER20"": ""0.4151833257264567"", ""F20"": ""0.6677976557680444"", ""LE20"": ""12.100396873785353"", ""LR20"": ""0.7629549660703269"", ""seld20"": ""0.26291378274116767"", ""ER19"": ""0.3310174463486182"", ""F19"": ""0.765416601286678"", ""LE19"": ""10.414459442490088"", ""LR19"": ""0.7900666666666667"", ""seld19"": ""0.20834807160227684"", ""velocity_l2_mae"": ""0.15031446023241107"", ""velocity_cosine"": ""0.5526285142713115"", ""jepa_loss_100ms"": ""0.033532519111449416"", ""jepa_loss_300ms"": ""0.05315448690522859"", ""jepa_loss_500ms"": ""0.06302577841709903"", ""target_latent_std_mean"": ""0.6623213347427955"", ""target_latent_std_min"": ""0.22289475133402092"", ""target_latent_cov_offdiag_abs_mean"": ""0.1859075188857028"", ""target_latent_pair_cosine_mean"": ""0.36688373582352274""}"
rabbit02,training_curve,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2028/checkpoints/metrics_statistics.csv,,,,LOGGED_METRICS_ONLY,,,as_recorded_NOT_relabelled,,,90,"{""epoch"": ""90"", ""ER20"": ""0.4264415031188194"", ""F20"": ""0.6595087285648076"", ""LE20"": ""12.302980663132157"", ""LR20"": ""0.7605437973119109"", ""seld20"": ""0.2686847174537643"", ""ER19"": ""0.33719314497452524"", ""F19"": ""0.7625944584382871"", ""LE19"": ""10.088916834375263"", ""LR19"": ""0.7773166666666667"", ""seld19"": ""0.21333288945958073"", ""velocity_l2_mae"": ""0.1470088035028255"", ""velocity_cosine"": ""0.5753129091934333"", ""jepa_loss_100ms"": ""0.02755980829688463"", ""jepa_loss_300ms"": ""0.048905546261750636"", ""jepa_loss_500ms"": ""0.05872562450376597"", ""target_latent_std_mean"": ""0.6510671570859682"", ""target_latent_std_min"": ""0.15761095182345342"", ""target_latent_cov_offdiag_abs_mean"": ""0.1737133787728441"", ""target_latent_pair_cosine_mean"": ""0.37052707454341965""}",seld20,"{""epoch"": ""85"", ""ER20"": ""0.4252244028601856"", ""F20"": ""0.6606327840953043"", ""LE20"": ""12.210313942516342"", ""LR20"": ""0.7621257832443721"", ""seld20"": ""0.26757522824473334"", ""ER19"": ""0.33580361278369614"", ""F19"": ""0.76413163281373"", ""LE19"": ""10.07013400663421"", ""LR19"": ""0.7775333333333333"", ""seld19"": ""0.2125209588905946"", ""velocity_l2_mae"": ""0.1472343175247682"", ""velocity_cosine"": ""0.5756678848269673"", ""jepa_loss_100ms"": ""0.027539986274898686"", ""jepa_loss_300ms"": ""0.04901184617204869"", ""jepa_loss_500ms"": ""0.058478543217828936"", ""target_latent_std_mean"": ""0.6620164560554231"", ""target_latent_std_min"": ""0.1620469359876772"", ""target_latent_cov_offdiag_abs_mean"": ""0.17863224684327117"", ""target_latent_pair_cosine_mean"": ""0.3493800683643455""}"
